time,load,wind_power,solar_power,temp,humidity,wind_speed,dhi,dni,ghi,season,day_of_week,source_row,season_code_raw,day_of_week_raw
2019-01-06 21:00:00,25107.916666666668,2800.8333333333335,4.0,7.853333333333334,77.8815,3.538333333333334,0.0,0.0,0.0,winter,6,1697.5,1.0,6.0
2019-01-06 22:00:00,23473.25,3164.4166666666665,4.0,7.901666666666667,78.8725,3.571666666666667,0.0,0.0,0.0,winter,6,1709.5,1.0,6.0
2019-01-06 23:00:00,21835.333333333332,3046.4166666666665,3.6666666666666665,7.888333333333333,79.98433333333332,3.491666666666667,0.0,0.0,0.0,winter,6,1721.5,1.0,6.0
2019-01-07 00:00:00,20599.916666666668,3048.75,0.0,7.9366666666666665,80.46183333333333,3.3000000000000003,0.0,0.0,0.0,winter,0,1733.5,1.0,0.0
2019-01-07 01:00:00,19785.25,3088.1666666666665,0.0,8.023333333333333,80.41216666666666,3.0583333333333336,0.0,0.0,0.0,winter,0,1745.5,1.0,0.0
2019-01-07 02:00:00,19434.083333333332,2598.5833333333335,0.0,8.023333333333333,80.2735,2.893333333333334,0.0,0.0,0.0,winter,0,1757.5,1.0,0.0
2019-01-07 03:00:00,19402.166666666668,2195.6666666666665,0.0,7.95,80.23966666666666,2.7466666666666666,0.0,0.0,0.0,winter,0,1769.5,1.0,0.0
2019-01-07 04:00:00,19998.75,1682.1666666666667,0.0,7.881666666666667,80.29916666666666,2.5500000000000003,0.0,0.0,0.0,winter,0,1781.5,1.0,0.0
2019-01-07 05:00:00,21453.916666666668,1217.0833333333333,0.0,7.781666666666667,80.48433333333334,2.4050000000000002,0.0,0.0,0.0,winter,0,1793.5,1.0,0.0
2019-01-07 06:00:00,24070.25,1055.3333333333333,0.0,7.756666666666668,80.32350000000001,2.355,0.0,0.0,0.0,winter,0,1805.5,1.0,0.0
2019-01-07 07:00:00,25765.75,972.8333333333334,449.0,8.51,77.50433333333334,2.4933333333333336,14.216666666666667,86.55,24.666666666666668,winter,0,1817.5,1.0,0.0
2019-01-07 08:00:00,25701.916666666668,674.75,2501.5,9.973333333333334,73.14666666666666,2.706666666666667,58.949999999999996,211.0666666666667,115.89999999999999,winter,0,1829.5,1.0,0.0
